date,exercise_name,order,weight,rep
9/19/2023 12:13,Overhead Press (Barbell),2,160,12
9/19/2023 12:13,Lateral Raise (Dumbbell),1,20,30
9/19/2023 12:13,Lateral Raise (Dumbbell),2,20,20
9/19/2023 12:13,Chest Press (Machine),1,205,16
9/19/2023 12:13,Chest Press (Machine),2,180,15
9/20/2023 13:11,Chin Up,1,60,8
9/20/2023 13:11,Chin Up,2,50,7
9/20/2023 13:11,Chin Up,3,40,7
9/20/2023 13:11,Chin Up,4,35,7
9/20/2023 13:11,Seated Row (Cable),1,95,12
9/20/2023 13:11,Seated Row (Cable),2,90,10
9/20/2023 13:11,Seated Row (Cable),3,85,12
9/20/2023 13:11,Lat Pulldown (Machine),1,170,11
9/20/2023 13:11,Lat Pulldown (Machine),2,160,11
9/20/2023 13:11,Lat Pulldown (Machine),3,47,11
9/20/2023 13:11,Reverse Fly (Machine),1,130,25
9/20/2023 13:11,Reverse Fly (Machine),2,115,23
9/20/2023 13:11,Bicep Curl (Dumbbell),1,55,22
9/20/2023 13:11,Bicep Curl (Dumbbell),2,45,18
9/22/2023 11:17,Bench Press (Barbell),1,45,20
9/22/2023 11:17,Bench Press (Barbell),2,135,15
9/22/2023 11:17,Bench Press (Barbell),3,205,1
9/22/2023 11:17,Bench Press (Barbell),4,245,5
9/22/2023 11:17,Bench Press (Barbell),5,235,6
9/22/2023 11:17,Bench Press (Barbell),6,235,5
9/22/2023 11:17,Bench Press (Barbell),7,230,4
9/22/2023 11:17,Overhead Press (Barbell),1,170,12
9/22/2023 11:17,Overhead Press (Barbell),2,165,111
9/22/2023 11:17,Lateral Raise (Dumbbell),1,20,31
9/22/2023 11:17,Lateral Raise (Dumbbell),2,20,20
9/22/2023 11:17,Chest Press (Machine),1,210,15
9/22/2023 11:17,Chest Press (Machine),2,185,14
9/24/2023 13:15,Chin Up,1,65,6
9/24/2023 13:15,Chin Up,2,50,8
9/24/2023 13:15,Chin Up,3,40,8
9/24/2023 13:15,Chin Up,4,35,6
9/24/2023 13:15,Seated Row (Cable),1,95,13
9/24/2023 13:15,Seated Row (Cable),2,90,11
9/24/2023 13:15,Seated Row (Cable),3,90,10
9/24/2023 13:15,Lat Pulldown (Machine),1,170,11
9/24/2023 13:15,Lat Pulldown (Machine),2,160,11
9/24/2023 13:15,Lat Pulldown (Machine),3,160,11
9/24/2023 13:15,Reverse Fly (Machine),1,130,26
9/24/2023 13:15,Reverse Fly (Machine),2,115,23
9/24/2023 13:15,Bicep Curl (Dumbbell),1,55,22
9/24/2023 13:15,Bicep Curl (Dumbbell),2,45,18
9/26/2023 11:32,Bench Press (Barbell),1,45,20
9/26/2023 11:32,Bench Press (Barbell),2,135,15
9/26/2023 11:32,Bench Press (Barbell),3,205,4
9/26/2023 11:32,Bench Press (Barbell),4,245,4
9/26/2023 11:32,Bench Press (Barbell),5,240,5
9/26/2023 11:32,Bench Press (Barbell),6,235,6
9/26/2023 11:32,Bench Press (Barbell),7,230,4
9/26/2023 11:32,Overhead Press (Barbell),1,170,12
9/26/2023 11:32,Overhead Press (Barbell),2,165,11
9/26/2023 11:32,Overhead Press (Barbell),3,160,9
9/26/2023 11:32,Lateral Raise (Dumbbell),1,20,32
9/26/2023 11:32,Lateral Raise (Dumbbell),2,20,22
9/26/2023 11:32,Chest Press (Machine),1,210,15
9/26/2023 11:32,Chest Press (Machine),2,185,15
9/27/2023 17:44,Chin Up,1,65,7
9/27/2023 17:44,Chin Up,2,55,7
9/27/2023 17:44,Chin Up,3,45,6
9/27/2023 17:44,Chin Up,4,35,7
9/27/2023 17:44,Seated Row (Cable),1,100,10
9/27/2023 17:44,Seated Row (Cable),2,90,12
9/27/2023 17:44,Seated Row (Cable),3,90,10
9/27/2023 17:44,Lat Pulldown (Machine),1,170,11
9/27/2023 17:44,Lat Pulldown (Machine),2,160,11
9/27/2023 17:44,Lat Pulldown (Machine),3,160,11
9/27/2023 17:44,Reverse Fly (Machine),1,130,26
9/27/2023 17:44,Reverse Fly (Machine),2,115,23
9/27/2023 17:44,Bicep Curl (Dumbbell),1,55,22
9/27/2023 17:44,Bicep Curl (Dumbbell),2,45,19
9/29/2023 11:14,Bench Press (Barbell),1,45,20
9/29/2023 11:14,Bench Press (Barbell),2,135,15
9/29/2023 11:14,Bench Press (Barbell),3,205,4
9/29/2023 11:14,Bench Press (Barbell),4,245,5
9/29/2023 11:14,Bench Press (Barbell),5,240,5
9/29/2023 11:14,Bench Press (Barbell),6,235,5
9/29/2023 11:14,Bench Press (Barbell),7,230,5
9/29/2023 11:14,Overhead Press (Barbell),1,170,10
9/29/2023 11:14,Overhead Press (Barbell),2,165,11
9/29/2023 11:14,Overhead Press (Barbell),3,160,8
9/29/2023 11:14,Lateral Raise (Dumbbell),1,20,33
9/29/2023 11:14,Lateral Raise (Dumbbell),2,20,21
9/29/2023 11:14,Chest Press (Machine),1,210,14
9/29/2023 11:14,Chest Press (Machine),2,190,14
10/1/2023 13:39,Chin Up,1,65,6
10/1/2023 13:39,Chin Up,2,55,7
10/1/2023 13:39,Chin Up,3,45,7
10/1/2023 13:39,Chin Up,4,35,8
10/1/2023 13:39,Seated Row (Cable),1,100,11
10/1/2023 13:39,Seated Row (Cable),2,95,12
10/1/2023 13:39,Seated Row (Cable),3,90,12
10/1/2023 13:39,Lat Pulldown (Machine),1,170,13
10/1/2023 13:39,Lat Pulldown (Machine),2,160,11
10/1/2023 13:39,Lat Pulldown (Machine),3,160,11
10/1/2023 13:39,Reverse Fly (Machine),1,130,26
10/1/2023 13:39,Reverse Fly (Machine),2,115,23
10/1/2023 13:39,Bicep Curl (Dumbbell),1,55,22
10/1/2023 13:39,Bicep Curl (Dumbbell),2,45,19
10/4/2023 11:39,Chin Up,1,65,7
10/4/2023 11:39,Chin Up,2,55,7
10/4/2023 11:39,Chin Up,3,45,7
10/4/2023 11:39,Chin Up,4,40,6
10/4/2023 11:39,Seated Row (Cable),1,100,11
10/4/2023 11:39,Seated Row (Cable),2,100,10
10/4/2023 11:39,Seated Row (Cable),3,95,12
10/4/2023 11:39,Lat Pulldown (Machine),1,175,11
10/4/2023 11:39,Lat Pulldown (Machine),2,160,4
10/4/2023 11:39,Lat Pulldown (Machine),3,160,11
10/4/2023 11:39,Bicep Curl (Dumbbell),1,55,21
10/4/2023 11:39,Bicep Curl (Dumbbell),2,45,19
10/7/2023 13:20,Chin Up,1,65,7
10/7/2023 13:20,Chin Up,2,55,7
10/7/2023 13:20,Chin Up,3,45,7
10/7/2023 13:20,Chin Up,4,0,11
10/7/2023 13:20,Seated Row (Cable),1,100,11
10/7/2023 13:20,Seated Row (Cable),2,95,12
10/7/2023 13:20,Seated Row (Cable),3,90,12
10/7/2023 13:20,Bicep Curl (Dumbbell),1,55,22
10/29/2023 13:22,Bench Press (Barbell),1,45,20
10/29/2023 13:22,Bench Press (Barbell),2,135,15
10/29/2023 13:22,Bench Press (Barbell),3,205,4
10/29/2023 13:22,Bench Press (Barbell),4,225,5
10/29/2023 13:22,Bench Press (Barbell),5,225,3
10/29/2023 13:22,Bench Press (Barbell),6,205,5
10/29/2023 13:22,Bench Press (Barbell),7,205,4
10/29/2023 13:22,Overhead Press (Barbell),1,160,6
10/29/2023 13:22,Overhead Press (Barbell),2,150,9
10/29/2023 13:22,Overhead Press (Barbell),3,150,7
10/29/2023 13:22,Lateral Raise (Dumbbell),1,20,29
10/29/2023 13:22,Lateral Raise (Dumbbell),2,20,16
10/29/2023 13:22,Chest Press (Machine),1,180,10
10/29/2023 13:22,Chest Press (Machine),2,180,6
10/30/2023 17:30,Chin Up,1,45,8
10/30/2023 17:30,Chin Up,2,45,7
10/30/2023 17:30,Chin Up,3,35,5
10/30/2023 17:30,Chin Up,4,0,9
10/30/2023 17:30,Seated Row (Cable),1,90,12
10/30/2023 17:30,Seated Row (Cable),2,85,10
10/30/2023 17:30,Seated Row (Cable),3,80,10
10/30/2023 17:30,Lat Pulldown (Machine),1,150,9
10/30/2023 17:30,Lat Pulldown (Machine),2,150,8
10/30/2023 17:30,Reverse Fly (Machine),1,130,26
10/30/2023 17:30,Bicep Curl (Dumbbell),1,55,14
10/30/2023 17:30,Bicep Curl (Dumbbell),2,45,12
11/1/2023 14:05,Bench Press (Barbell),1,45,20
11/1/2023 14:05,Bench Press (Barbell),2,135,15
11/1/2023 14:05,Bench Press (Barbell),3,205,4
11/1/2023 14:05,Bench Press (Barbell),4,225,6
11/1/2023 14:05,Bench Press (Barbell),5,225,4
11/1/2023 14:05,Bench Press (Barbell),6,205,6
11/1/2023 14:05,Bench Press (Barbell),7,205,4
11/1/2023 14:05,Overhead Press (Barbell),1,150,9
11/1/2023 14:05,Overhead Press (Barbell),2,150,7
11/1/2023 14:05,Overhead Press (Barbell),3,150,6
11/1/2023 14:05,Lateral Raise (Dumbbell),1,20,28
11/1/2023 14:05,Lateral Raise (Dumbbell),2,20,17
11/1/2023 14:05,Chest Press (Machine),1,180,12
11/1/2023 14:05,Chest Press (Machine),2,180,8
11/2/2023 18:33,Chin Up,1,45,8
11/2/2023 18:33,Chin Up,2,45,7
11/2/2023 18:33,Chin Up,3,35,5
11/2/2023 18:33,Chin Up,4,0,9
11/2/2023 18:33,Seated Row (Cable),1,90,12
11/2/2023 18:33,Seated Row (Cable),2,85,10
11/2/2023 18:33,Seated Row (Cable),3,80,10
11/2/2023 18:33,Lat Pulldown (Machine),1,150,9
11/2/2023 18:33,Lat Pulldown (Machine),2,150,8
11/2/2023 18:33,Lat Pulldown (Machine),3,160,11
11/2/2023 18:33,Bicep Curl (Dumbbell),1,55,14
11/2/2023 18:33,Bicep Curl (Dumbbell),2,45,12
11/6/2023 17:36,Chin Up,1,0,12
11/6/2023 17:36,Chin Up,2,0,9
11/6/2023 17:36,Chin Up,3,0,8
11/6/2023 17:36,Chin Up,4,0,7
11/6/2023 17:36,Seated Row (Machine),1,145,17
11/6/2023 17:36,Seated Row (Machine),2,145,12
11/6/2023 17:36,Seated Row (Machine),3,145,12
11/6/2023 17:36,Lat Pulldown (Machine),1,130,9
11/6/2023 17:36,Lat Pulldown (Machine),2,115,9
11/6/2023 17:36,Lat Pulldown (Machine),3,115,9
11/6/2023 17:36,Reverse Fly (Machine),1,8,12
11/6/2023 17:36,Bicep Curl (Dumbbell),1,25,34
11/6/2023 17:36,Bicep Curl (Dumbbell),2,25,22
11/8/2023 13:46,Bench Press (Barbell),1,45,20
11/8/2023 13:46,Bench Press (Barbell),2,135,15
11/8/2023 13:46,Bench Press (Barbell),3,205,4
11/8/2023 13:46,Bench Press (Barbell),4,225,5
11/8/2023 13:46,Bench Press (Barbell),5,225,4
11/8/2023 13:46,Bench Press (Barbell),6,205,5
11/8/2023 13:46,Bench Press (Barbell),7,205,4
11/8/2023 13:46,Overhead Press (Barbell),1,140,11
11/8/2023 13:46,Overhead Press (Barbell),2,140,8
11/8/2023 13:46,Overhead Press (Barbell),3,140,8
11/8/2023 13:46,Lateral Raise (Dumbbell),1,20,28
11/8/2023 13:46,Lateral Raise (Dumbbell),2,20,18
11/8/2023 13:46,Chest Press (Machine),1,180,13
11/8/2023 13:46,Chest Press (Machine),2,180,9
11/9/2023 17:08,Chin Up,1,0,15
11/9/2023 17:08,Chin Up,2,0,10
11/9/2023 17:08,Chin Up,3,0,9
11/9/2023 17:08,Chin Up,4,0,9
11/9/2023 17:08,Seated Row (Machine),1,160,16
11/9/2023 17:08,Seated Row (Machine),2,160,13
11/9/2023 17:08,Seated Row (Machine),3,160,12
11/9/2023 17:08,Lat Pulldown (Machine),1,130,8
11/9/2023 17:08,Lat Pulldown (Machine),2,100,12
11/9/2023 17:08,Lat Pulldown (Machine),3,100,10
11/9/2023 17:08,Reverse Fly (Machine),1,8,12
11/9/2023 17:08,Bicep Curl (Dumbbell),1,25,34
11/12/2023 17:24,Bench Press (Barbell),1,45,20
11/12/2023 17:24,Bench Press (Barbell),2,135,15
11/12/2023 17:24,Bench Press (Barbell),3,205,4
11/12/2023 17:24,Bench Press (Barbell),4,225,6
11/12/2023 17:24,Bench Press (Barbell),5,225,4
11/12/2023 17:24,Bench Press (Barbell),6,205,6
11/12/2023 17:24,Bench Press (Barbell),7,205,6
11/12/2023 17:24,Overhead Press (Barbell),1,140,11
11/12/2023 17:24,Overhead Press (Barbell),2,140,8
11/12/2023 17:24,Overhead Press (Barbell),3,140,7
11/12/2023 17:24,Lateral Raise (Dumbbell),1,20,32
11/12/2023 17:24,Lateral Raise (Dumbbell),2,20,20
11/12/2023 17:24,Chest Press (Machine),1,180,14
11/12/2023 17:24,Chest Press (Machine),2,180,9
11/15/2023 14:35,Bench Press (Barbell),1,45,20
11/15/2023 14:35,Bench Press (Barbell),2,135,15
11/15/2023 14:35,Bench Press (Barbell),3,205,4
11/15/2023 14:35,Bench Press (Barbell),4,230,5
11/15/2023 14:35,Bench Press (Barbell),5,225,5
11/15/2023 14:35,Bench Press (Barbell),6,215,5
11/15/2023 14:35,Bench Press (Barbell),7,210,5
11/15/2023 14:35,Overhead Press (Barbell),1,140,11
11/15/2023 14:35,Overhead Press (Barbell),2,140,8
11/15/2023 14:35,Overhead Press (Barbell),3,140,7
11/15/2023 14:35,Lateral Raise (Dumbbell),1,20,34
11/15/2023 14:35,Lateral Raise (Dumbbell),2,20,22
11/15/2023 14:35,Triceps Pushdown (Cable - Straight Bar),1,37,26
11/15/2023 14:35,Triceps Pushdown (Cable - Straight Bar),2,37,14
11/16/2023 16:16,Chin Up,1,0,17
11/16/2023 16:16,Chin Up,2,0,11
11/16/2023 16:16,Chin Up,3,0,9
11/16/2023 16:16,Chin Up,4,7,9
11/16/2023 16:16,Seated Row (Machine),1,175,13
11/16/2023 16:16,Seated Row (Machine),2,175,10
11/16/2023 16:16,Seated Row (Machine),3,160,12
11/16/2023 16:16,Lat Pulldown (Machine),1,115,9
11/16/2023 16:16,Lat Pulldown (Machine),2,100,13
11/16/2023 16:16,Lat Pulldown (Machine),3,100,12
11/16/2023 16:16,Bicep Curl (Dumbbell),1,25,34
11/16/2023 16:16,Bicep Curl (Dumbbell),2,25,22
11/19/2023 16:09,Bench Press (Barbell),1,45,20
11/19/2023 16:09,Bench Press (Barbell),2,135,15
11/19/2023 16:09,Bench Press (Barbell),3,205,4
11/19/2023 16:09,Bench Press (Barbell),4,230,6
11/19/2023 16:09,Bench Press (Barbell),5,225,5
11/19/2023 16:09,Bench Press (Barbell),6,215,5
11/19/2023 16:09,Bench Press (Barbell),7,210,5
11/19/2023 16:09,Overhead Press (Barbell),1,140,11
11/19/2023 16:09,Overhead Press (Barbell),2,140,8
11/19/2023 16:09,Overhead Press (Barbell),3,140,8
11/19/2023 16:09,Lateral Raise (Dumbbell),1,20,35
11/19/2023 16:09,Lateral Raise (Dumbbell),2,20,22
11/19/2023 16:09,Chest Press (Machine),1,190,14
11/19/2023 16:09,Chest Press (Machine),2,180,9
11/20/2023 16:38,Chin Up,1,0,17
11/20/2023 16:38,Chin Up,2,0,11
11/20/2023 16:38,Chin Up,3,0,8
11/20/2023 16:38,Chin Up,4,0,7
11/20/2023 16:38,Seated Row (Machine),1,175,13
11/20/2023 16:38,Seated Row (Machine),2,175,11
11/20/2023 16:38,Seated Row (Machine),3,160,13
11/20/2023 16:38,Lat Pulldown (Machine),1,115,10
11/20/2023 16:38,Lat Pulldown (Machine),2,100,14
11/20/2023 16:38,Lat Pulldown (Machine),3,100,11
11/20/2023 16:38,Reverse Fly (Machine),1,8,12
11/20/2023 16:38,Bicep Curl (Dumbbell),1,30,28
11/20/2023 16:38,Bicep Curl (Dumbbell),2,15,42
11/22/2023 17:30,Bench Press (Barbell),1,45,20
11/22/2023 17:30,Bench Press (Barbell),2,135,15
11/22/2023 17:30,Bench Press (Barbell),3,205,4
11/22/2023 17:30,Bench Press (Barbell),4,235,5
11/22/2023 17:30,Bench Press (Barbell),5,225,5
11/22/2023 17:30,Bench Press (Barbell),6,215,5
11/22/2023 17:30,Bench Press (Barbell),7,210,5
11/22/2023 17:30,Overhead Press (Barbell),1,140,11
11/22/2023 17:30,Overhead Press (Barbell),2,140,10
11/22/2023 17:30,Overhead Press (Barbell),3,140,8
11/22/2023 17:30,Lateral Raise (Dumbbell),1,25,26
11/22/2023 17:30,Lateral Raise (Dumbbell),2,17.5,25
11/22/2023 17:30,Chest Press (Machine),1,190,14
11/22/2023 17:30,Chest Press (Machine),2,180,10
11/23/2023 14:07,Chin Up,1,0,17
11/23/2023 14:07,Chin Up,2,0,11
11/23/2023 14:07,Chin Up,3,0,9
11/23/2023 14:07,Chin Up,4,0,8
11/23/2023 14:07,Seated Row (Machine),1,175,13
11/23/2023 14:07,Seated Row (Machine),2,175,12
11/23/2023 14:07,Seated Row (Machine),3,160,13
11/23/2023 14:07,Lat Pulldown (Machine),1,115,10
11/23/2023 14:07,Lat Pulldown (Machine),2,100,14
11/23/2023 14:07,Lat Pulldown (Machine),3,100,11
11/23/2023 14:07,Reverse Fly (Machine),1,8,12
11/23/2023 14:07,Bicep Curl (Dumbbell),1,30,24
11/23/2023 14:07,Bicep Curl (Dumbbell),2,20,34
11/26/2023 15:26,Bench Press (Barbell),1,45,20
11/26/2023 15:26,Bench Press (Barbell),2,135,15
11/26/2023 15:26,Bench Press (Barbell),3,205,4
11/26/2023 15:26,Bench Press (Barbell),4,235,5
11/26/2023 15:26,Bench Press (Barbell),5,225,5
11/26/2023 15:26,Bench Press (Barbell),6,215,6
11/26/2023 15:26,Bench Press (Barbell),7,210,5
11/26/2023 15:26,Overhead Press (Barbell),1,140,12
11/26/2023 15:26,Overhead Press (Barbell),2,140,7
11/26/2023 15:26,Overhead Press (Barbell),3,140,8
11/26/2023 15:26,Lateral Raise (Dumbbell),1,25,28
11/26/2023 15:26,Lateral Raise (Dumbbell),2,17.5,26
11/26/2023 15:26,Chest Press (Machine),1,190,13
11/26/2023 15:26,Chest Press (Machine),2,180,10
11/29/2023 15:36,Bench Press (Barbell),1,45,20
11/29/2023 15:36,Bench Press (Barbell),2,135,15
11/29/2023 15:36,Bench Press (Barbell),3,205,4
11/29/2023 15:36,Bench Press (Barbell),4,235,5
11/29/2023 15:36,Bench Press (Barbell),5,225,5
11/29/2023 15:36,Bench Press (Barbell),6,220,5
11/29/2023 15:36,Bench Press (Barbell),7,210,5
11/29/2023 15:36,Overhead Press (Barbell),1,140,12
11/29/2023 15:36,Overhead Press (Barbell),2,140,9
11/29/2023 15:36,Overhead Press (Barbell),3,140,8
11/29/2023 15:36,Lateral Raise (Dumbbell),1,25,29
11/29/2023 15:36,Lateral Raise (Dumbbell),2,17.5,27
11/29/2023 15:36,Chest Press (Machine),1,190,14
11/29/2023 15:36,Chest Press (Machine),2,180,10
12/1/2023 16:13,Chin Up,1,0,17
12/1/2023 16:13,Chin Up,2,0,12
12/1/2023 16:13,Chin Up,3,0,8
12/1/2023 16:13,Chin Up,4,0,7
12/1/2023 16:13,Seated Row (Machine),1,190,10
12/1/2023 16:13,Seated Row (Machine),2,175,12
12/1/2023 16:13,Seated Row (Machine),3,175,11
12/1/2023 16:13,Lat Pulldown (Machine),1,115,12
12/1/2023 16:13,Lat Pulldown (Machine),2,115,9
12/1/2023 16:13,Lat Pulldown (Machine),3,100,12
12/1/2023 16:13,Bicep Curl (Dumbbell),1,30,26
12/1/2023 16:13,Bicep Curl (Dumbbell),2,20,36
12/3/2023 15:19,Bench Press (Barbell),1,45,20
12/3/2023 15:19,Bench Press (Barbell),2,135,15
12/3/2023 15:19,Bench Press (Barbell),3,205,4
12/3/2023 15:19,Bench Press (Barbell),4,235,6
12/3/2023 15:19,Bench Press (Barbell),5,225,5
12/3/2023 15:19,Bench Press (Barbell),6,220,5
12/3/2023 15:19,Bench Press (Barbell),7,210,6
12/3/2023 15:19,Overhead Press (Barbell),1,145,12
12/3/2023 15:19,Overhead Press (Barbell),2,140,10
12/3/2023 15:19,Overhead Press (Barbell),3,140,9
12/3/2023 15:19,Lateral Raise (Dumbbell),1,25,29
12/3/2023 15:19,Lateral Raise (Dumbbell),2,17.5,28
12/3/2023 15:19,Chest Press (Machine),1,190,14
12/3/2023 15:19,Chest Press (Machine),2,180,10
12/4/2023 16:42,Chin Up,1,0,18
12/4/2023 16:42,Chin Up,2,0,13
12/4/2023 16:42,Chin Up,3,0,8
12/4/2023 16:42,Chin Up,4,0,8
12/4/2023 16:42,Seated Row (Machine),1,190,11
12/4/2023 16:42,Seated Row (Machine),2,175,13
12/4/2023 16:42,Seated Row (Machine),3,175,12
12/4/2023 16:42,Lat Pulldown (Machine),1,115,12
12/4/2023 16:42,Lat Pulldown (Machine),2,115,9
12/4/2023 16:42,Lat Pulldown (Machine),3,100,12
12/4/2023 16:42,Bicep Curl (Dumbbell),1,30,26
12/4/2023 16:42,Bicep Curl (Dumbbell),2,25,30
12/6/2023 14:35,Bench Press (Barbell),1,45,20
12/6/2023 14:35,Bench Press (Barbell),2,135,15
12/6/2023 14:35,Bench Press (Barbell),3,205,4
12/6/2023 14:35,Bench Press (Barbell),4,240,5
12/6/2023 14:35,Bench Press (Barbell),5,225,6
12/6/2023 14:35,Bench Press (Barbell),6,220,6
12/6/2023 14:35,Bench Press (Barbell),7,215,5
12/6/2023 14:35,Overhead Press (Barbell),1,150,12
12/6/2023 14:35,Overhead Press (Barbell),2,140,10
12/6/2023 14:35,Overhead Press (Barbell),3,140,9
12/6/2023 14:35,Lateral Raise (Dumbbell),1,25,29
12/6/2023 14:35,Lateral Raise (Dumbbell),2,17.5,28
12/6/2023 14:35,Chest Press (Machine),1,190,15
12/6/2023 14:35,Chest Press (Machine),2,180,11
12/10/2023 15:51,Bench Press (Barbell),1,45,20
12/10/2023 15:51,Bench Press (Barbell),2,135,15
12/10/2023 15:51,Bench Press (Barbell),3,205,4
12/10/2023 15:51,Bench Press (Barbell),4,240,5
12/10/2023 15:51,Bench Press (Barbell),5,230,5
12/10/2023 15:51,Bench Press (Barbell),6,225,6
12/10/2023 15:51,Bench Press (Barbell),7,215,5
12/10/2023 15:51,Overhead Press (Barbell),1,155,12
12/10/2023 15:51,Overhead Press (Barbell),2,140,11
12/10/2023 15:51,Overhead Press (Barbell),3,140,9
12/10/2023 15:51,Lateral Raise (Dumbbell),1,25,30
12/10/2023 15:51,Lateral Raise (Dumbbell),2,17.5,30
12/10/2023 15:51,Chest Press (Machine),1,195,12
12/10/2023 15:51,Chest Press (Machine),2,180,11
12/13/2023 17:16,Bench Press (Barbell),1,45,20
12/13/2023 17:16,Bench Press (Barbell),2,135,15
12/13/2023 17:16,Bench Press (Barbell),3,205,4
12/13/2023 17:16,Bench Press (Barbell),4,240,6
12/13/2023 17:16,Bench Press (Barbell),5,230,6
12/13/2023 17:16,Bench Press (Barbell),6,230,5
12/13/2023 17:16,Bench Press (Barbell),7,215,5
12/13/2023 17:16,Overhead Press (Barbell),1,155,10
12/13/2023 17:16,Overhead Press (Barbell),2,140,11
12/13/2023 17:16,Overhead Press (Barbell),3,140,8
12/13/2023 17:16,Lateral Raise (Dumbbell),1,25,30
12/13/2023 17:16,Lateral Raise (Dumbbell),2,20,24
12/13/2023 17:16,Chest Press (Machine),1,200,12
12/13/2023 17:16,Chest Press (Machine),2,180,10
12/14/2023 13:58,Chin Up,1,0,18
12/14/2023 13:58,Chin Up,2,0,13
12/14/2023 13:58,Chin Up,3,0,8
12/14/2023 13:58,Chin Up,4,0,8
12/14/2023 13:58,Seated Row (Machine),1,190,11
12/14/2023 13:58,Seated Row (Machine),2,175,14
12/14/2023 13:58,Seated Row (Machine),3,175,12
12/14/2023 13:58,Lat Pulldown (Machine),1,115,11
12/14/2023 13:58,Lat Pulldown (Machine),2,115,8
12/14/2023 13:58,Lat Pulldown (Machine),3,100,12
12/14/2023 13:58,Bicep Curl (Dumbbell),1,30,28
12/14/2023 13:58,Bicep Curl (Dumbbell),2,25,28
12/17/2023 17:43,Bench Press (Barbell),1,45,20
12/17/2023 17:43,Bench Press (Barbell),2,135,15
12/17/2023 17:43,Bench Press (Barbell),3,205,4
12/17/2023 17:43,Bench Press (Barbell),4,245,5
12/17/2023 17:43,Bench Press (Barbell),5,235,5
12/17/2023 17:43,Bench Press (Barbell),6,230,4
12/17/2023 17:43,Bench Press (Barbell),7,215,6
12/17/2023 17:43,Overhead Press (Barbell),1,155,10
12/17/2023 17:43,Overhead Press (Barbell),2,140,11
12/17/2023 17:43,Overhead Press (Barbell),3,140,8
12/17/2023 17:43,Lateral Raise (Dumbbell),1,25,30
12/17/2023 17:43,Lateral Raise (Dumbbell),2,17.5,6
12/17/2023 17:43,Chest Press (Machine),1,200,12
12/17/2023 17:43,Chest Press (Machine),2,180,12
1/17/2024 12:21,Bench Press (Barbell),1,45,20
1/17/2024 12:21,Bench Press (Barbell),2,135,15
1/17/2024 12:21,Bench Press (Barbell),3,205,4
1/17/2024 12:21,Bench Press (Barbell),4,225,5
1/17/2024 12:21,Bench Press (Barbell),5,225,3
1/17/2024 12:21,Bench Press (Barbell),6,205,5
1/17/2024 12:21,Bench Press (Barbell),7,205,4
1/17/2024 12:21,Overhead Press (Barbell),1,140,10
1/17/2024 12:21,Overhead Press (Barbell),2,140,8
1/17/2024 12:21,Overhead Press (Barbell),3,140,7
1/17/2024 12:21,Lateral Raise (Dumbbell),1,20,30
1/17/2024 12:21,Lateral Raise (Dumbbell),2,20,20
1/17/2024 12:21,Triceps Pushdown (Cable - Straight Bar),1,37,23
1/17/2024 12:21,Triceps Pushdown (Cable - Straight Bar),2,37,13
1/18/2024 13:55,Chin Up,1,0,16
1/18/2024 13:55,Chin Up,2,0,9
1/18/2024 13:55,Chin Up,3,0,5
1/18/2024 13:55,Chin Up,4,0,8
1/18/2024 13:55,Seated Row (Cable),1,175,10
1/18/2024 13:55,Seated Row (Cable),2,160,12
1/18/2024 13:55,Seated Row (Cable),3,160,10
1/18/2024 13:55,Lat Pulldown (Machine),1,100,9
1/18/2024 13:55,Lat Pulldown (Machine),2,85,12
1/18/2024 13:55,Lat Pulldown (Machine),3,85,12
1/18/2024 13:55,Bicep Curl (Dumbbell),1,25,28
1/18/2024 13:55,Bicep Curl (Dumbbell),2,25,20
1/20/2024 14:17,Bench Press (Barbell),1,45,20
1/20/2024 14:17,Bench Press (Barbell),2,135,15
1/20/2024 14:17,Bench Press (Barbell),3,205,4
1/20/2024 14:17,Bench Press (Barbell),4,225,5
1/20/2024 14:17,Bench Press (Barbell),5,225,4
1/20/2024 14:17,Bench Press (Barbell),6,205,5
1/20/2024 14:17,Bench Press (Barbell),7,205,5
1/20/2024 14:17,Overhead Press (Barbell),1,140,14
1/20/2024 14:17,Overhead Press (Barbell),2,140,10
1/20/2024 14:17,Overhead Press (Barbell),3,140,7
1/20/2024 14:17,Lateral Raise (Dumbbell),1,20,34
1/20/2024 14:17,Lateral Raise (Dumbbell),2,20,20
1/20/2024 14:17,Chest Press (Machine),1,180,13
1/20/2024 14:17,Chest Press (Machine),2,180,9
1/21/2024 15:28,Chin Up,1,0,16
1/21/2024 15:28,Chin Up,2,0,10
1/21/2024 15:28,Chin Up,3,0,7
1/21/2024 15:28,Seated Row (Cable),1,175,11
1/21/2024 15:28,Seated Row (Cable),2,160,12
1/21/2024 15:28,Seated Row (Cable),3,160,11
1/21/2024 15:28,Lat Pulldown (Machine),1,100,12
